Duration,Protocol,SourceIP,DestinationIP,SourcePort,DestinationPort,PacketCount,ByteCount,Label
35.93727930377554,ICMP,192.168.1.87,192.168.1.230,41226,82,573,1413676,Attack
53.63705605215737,TCP,192.168.1.231,192.168.1.144,46326,599,274,823874,Normal
87.82565326652674,UDP,192.168.1.69,192.168.1.46,15790,809,744,886093,Attack
70.09964522526337,ICMP,192.168.1.139,192.168.1.142,28742,39,834,657211,Normal
99.2079358829881,ICMP,192.168.1.161,192.168.1.249,44372,983,577,724194,Normal
91.60812410410644,ICMP,192.168.1.10,192.168.1.58,52955,986,638,990452,Attack
43.85586180216266,UDP,192.168.1.131,192.168.1.118,54175,53,514,304406,Normal
51.56894788122896,UDP,192.168.1.163,192.168.1.207,55399,156,255,1038164,Normal
46.715499456350116,ICMP,192.168.1.49,192.168.1.79,40197,887,396,274839,Normal
29.794819518381065,UDP,192.168.1.51,192.168.1.48,46761,999,343,912144,Normal
62.744640359946445,ICMP,192.168.1.102,192.168.1.193,64758,589,874,1193012,Attack
23.42193670190741,UDP,192.168.1.204,192.168.1.157,9536,453,470,1346220,Attack
90.1857517056877,UDP,192.168.1.120,192.168.1.69,53047,128,783,1329907,Normal
34.44183033937625,UDP,192.168.1.66,192.168.1.186,8574,579,921,1260190,Normal
86.35698183386873,ICMP,192.168.1.101,192.168.1.89,65039,356,480,1259710,Normal
38.49056993019294,ICMP,192.168.1.25,192.168.1.237,29255,533,215,230912,Attack
37.834076111783574,UDP,192.168.1.2,192.168.1.5,15506,1019,804,216044,Normal
87.11738982631331,ICMP,192.168.1.178,192.168.1.79,55778,642,5,1153626,Normal
90.75925277701151,UDP,192.168.1.2,192.168.1.98,38106,144,922,989864,Normal
90.3443071373581,ICMP,192.168.1.131,192.168.1.137,58746,931,96,654913,Attack
22.881001296670668,UDP,192.168.1.62,192.168.1.16,41334,466,988,551092,Attack
17.719751719626952,UDP,192.168.1.124,192.168.1.177,15080,710,93,294825,Attack
44.898991768062835,UDP,192.168.1.34,192.168.1.33,12599,520,534,136812,Normal
32.82868657267479,ICMP,192.168.1.235,192.168.1.76,56833,859,278,377669,Normal
1.7246360814235029,UDP,192.168.1.18,192.168.1.131,25668,994,159,1285690,Attack
45.59526107857877,ICMP,192.168.1.12,192.168.1.57,16194,938,852,863585,Attack
60.809358024516555,TCP,192.168.1.252,192.168.1.51,60023,835,15,518869,Attack
5.258863963322358,ICMP,192.168.1.199,192.168.1.131,29278,657,169,1060134,Normal
92.15002177067608,UDP,192.168.1.203,192.168.1.206,30030,266,692,583599,Attack
3.327236198780925,UDP,192.168.1.195,192.168.1.169,11200,170,579,934422,Normal
37.97848146119548,TCP,192.168.1.135,192.168.1.85,49506,98,697,309677,Normal
6.607520428028235,TCP,192.168.1.146,192.168.1.31,19066,817,407,533340,Normal
15.562334032315539,TCP,192.168.1.133,192.168.1.129,22605,943,400,734766,Normal
54.43291400000688,TCP,192.168.1.140,192.168.1.143,12257,314,16,352299,Attack
95.20142263951702,ICMP,192.168.1.11,192.168.1.243,3355,726,71,1227543,Attack
79.53988884828007,UDP,192.168.1.60,192.168.1.97,50606,226,760,203307,Normal
9.239647586735034,ICMP,192.168.1.181,192.168.1.158,13629,466,512,112418,Normal
73.30548559562872,ICMP,192.168.1.250,192.168.1.213,19319,554,259,207769,Attack
97.99646202233049,ICMP,192.168.1.244,192.168.1.226,24717,94,457,597548,Normal
28.664352731268906,UDP,192.168.1.203,192.168.1.115,37086,429,658,1244821,Attack
39.85308584573705,ICMP,192.168.1.228,192.168.1.255,1595,298,616,1326313,Attack
45.281422898479626,TCP,192.168.1.12,192.168.1.1,57077,381,872,821340,Attack
24.739199987056935,UDP,192.168.1.9,192.168.1.152,11535,752,317,316313,Attack
78.75425660760634,UDP,192.168.1.110,192.168.1.14,4149,62,483,1395767,Attack
32.08071508860425,ICMP,192.168.1.208,192.168.1.119,17926,68,442,595621,Normal
53.034796079214786,UDP,192.168.1.74,192.168.1.129,63739,276,574,1200071,Attack
91.16812262864,UDP,192.168.1.131,192.168.1.153,24003,981,949,684878,Attack
61.71900070499281,UDP,192.168.1.18,192.168.1.131,48497,544,350,130526,Normal
70.43652818373417,ICMP,192.168.1.158,192.168.1.21,14735,94,998,333050,Normal
11.30022611229775,UDP,192.168.1.53,192.168.1.26,39785,14,151,1422057,Normal
23.6378798641679,TCP,192.168.1.75,192.168.1.9,8575,740,543,1382984,Attack
19.047683983183973,ICMP,192.168.1.65,192.168.1.31,59400,956,976,1090277,Normal
26.71510364752203,UDP,192.168.1.19,192.168.1.69,1295,382,55,50896,Normal
38.18265805904253,ICMP,192.168.1.254,192.168.1.214,45283,392,277,273797,Normal
59.347910605739074,ICMP,192.168.1.126,192.168.1.16,26303,999,584,420482,Normal
23.153010928481667,ICMP,192.168.1.149,192.168.1.164,15907,663,312,1025926,Normal
69.00059941160629,UDP,192.168.1.225,192.168.1.223,29898,811,761,922506,Attack
81.84340595726066,TCP,192.168.1.200,192.168.1.254,6432,324,768,1121872,Normal
88.4746917426319,ICMP,192.168.1.9,192.168.1.235,45017,717,783,591805,Attack
64.48013381295556,UDP,192.168.1.116,192.168.1.59,25881,501,589,818308,Normal
90.55475895682262,TCP,192.168.1.43,192.168.1.225,18085,976,871,1040003,Normal
24.489006699543282,TCP,192.168.1.182,192.168.1.100,53142,435,985,492683,Normal
22.698439743347464,TCP,192.168.1.191,192.168.1.25,62027,1012,518,1387333,Attack
85.05830617595294,TCP,192.168.1.108,192.168.1.162,35945,203,386,245210,Attack
89.77232454782902,TCP,192.168.1.224,192.168.1.52,50695,803,273,1168633,Normal
83.262478740973,TCP,192.168.1.253,192.168.1.149,7485,893,986,275152,Attack
54.14256487169838,ICMP,192.168.1.67,192.168.1.215,4832,124,649,898514,Attack
18.02172362753678,TCP,192.168.1.118,192.168.1.130,17010,983,313,125122,Normal
20.074944017670692,UDP,192.168.1.49,192.168.1.200,48544,288,962,365334,Normal
41.67875541104659,UDP,192.168.1.236,192.168.1.84,27053,592,70,1092239,Normal
64.27002042801767,UDP,192.168.1.83,192.168.1.196,8969,467,354,718677,Attack
54.72471156642108,ICMP,192.168.1.151,192.168.1.230,1656,641,199,12826,Normal
70.00750500953168,ICMP,192.168.1.200,192.168.1.166,32388,899,303,814674,Attack
22.59800636853505,UDP,192.168.1.17,192.168.1.210,24216,415,935,537379,Normal
86.7697465458774,ICMP,192.168.1.86,192.168.1.192,5766,943,859,1138230,Normal
76.17350624232353,ICMP,192.168.1.254,192.168.1.78,11862,920,733,482547,Attack
45.13580895859274,UDP,192.168.1.89,192.168.1.215,51739,597,349,576910,Attack
64.74996533100419,TCP,192.168.1.13,192.168.1.248,39012,276,109,48674,Normal
99.9951557924652,UDP,192.168.1.175,192.168.1.254,20343,675,374,372006,Attack
11.325948425454191,TCP,192.168.1.15,192.168.1.165,42776,705,579,307253,Normal
14.767834249007006,TCP,192.168.1.194,192.168.1.249,57572,680,536,430450,Normal
98.60753638978606,UDP,192.168.1.157,192.168.1.181,42843,864,54,1115684,Normal
73.18310632181671,ICMP,192.168.1.227,192.168.1.97,21488,656,141,272064,Attack
85.19531094951172,ICMP,192.168.1.235,192.168.1.180,44217,485,467,111122,Attack
61.32511780868022,UDP,192.168.1.132,192.168.1.160,30050,310,21,29154,Attack
30.39252153265044,TCP,192.168.1.210,192.168.1.245,45751,338,680,262795,Normal
3.407389069895672,UDP,192.168.1.99,192.168.1.75,17149,97,843,379893,Attack
80.79044514443324,TCP,192.168.1.223,192.168.1.70,16016,166,967,346268,Normal
62.56977080408952,UDP,192.168.1.85,192.168.1.214,24823,706,955,684586,Normal
40.15335539397895,ICMP,192.168.1.220,192.168.1.81,44890,247,482,963986,Normal
19.2798356084938,UDP,192.168.1.21,192.168.1.43,46297,591,68,1308784,Normal
16.87322018913806,UDP,192.168.1.212,192.168.1.46,30786,694,971,1205408,Attack
5.812384533712112,ICMP,192.168.1.107,192.168.1.194,41985,893,194,891765,Normal
11.1077224553775,TCP,192.168.1.193,192.168.1.191,8774,892,736,412709,Normal
72.3951183258638,UDP,192.168.1.172,192.168.1.173,43945,353,456,351690,Normal
19.67938984350791,TCP,192.168.1.240,192.168.1.154,52114,662,711,1484375,Attack
65.46336014099298,UDP,192.168.1.162,192.168.1.18,25427,321,871,1138374,Normal
19.803730531154752,ICMP,192.168.1.230,192.168.1.110,9585,104,279,1184853,Normal
40.90227497432141,TCP,192.168.1.239,192.168.1.212,62581,743,376,1280174,Attack
31.19147671265614,UDP,192.168.1.18,192.168.1.67,50852,700,412,1200745,Normal
50.1900756819986,ICMP,192.168.1.64,192.168.1.6,20194,219,199,806733,Attack
99.55521641048591,TCP,192.168.1.146,192.168.1.58,14824,18,344,1139037,Attack
26.960636685982074,TCP,192.168.1.15,192.168.1.35,16836,77,439,979714,Normal
6.766400748860113,ICMP,192.168.1.184,192.168.1.53,64740,372,728,657445,Attack
74.73384223823514,TCP,192.168.1.48,192.168.1.217,53799,536,207,74885,Attack
63.4244223254426,ICMP,192.168.1.186,192.168.1.32,56350,261,308,1234059,Attack
6.596377671287423,UDP,192.168.1.20,192.168.1.221,54485,193,321,1233362,Normal
95.4448062091693,ICMP,192.168.1.61,192.168.1.172,4324,699,462,1215275,Attack
8.434479295273666,UDP,192.168.1.205,192.168.1.113,21884,548,816,153756,Normal
6.762062654359924,ICMP,192.168.1.60,192.168.1.63,51274,302,231,499326,Normal
83.64565476760377,UDP,192.168.1.65,192.168.1.159,63663,370,579,121770,Attack
81.57927450299044,UDP,192.168.1.41,192.168.1.18,55751,86,496,79932,Attack
15.05277235602499,TCP,192.168.1.125,192.168.1.124,51262,462,975,629190,Attack
79.74131298907095,TCP,192.168.1.53,192.168.1.154,28092,705,953,1105054,Normal
15.058939763324663,ICMP,192.168.1.241,192.168.1.252,46559,259,410,1295435,Normal
45.209835573819504,ICMP,192.168.1.100,192.168.1.245,35185,900,574,1439058,Normal
89.78636469104428,UDP,192.168.1.150,192.168.1.110,52546,279,149,740443,Attack
41.357518930487714,ICMP,192.168.1.30,192.168.1.214,29439,247,362,780865,Attack
55.075535788125976,TCP,192.168.1.186,192.168.1.28,34821,173,865,833220,Normal
3.249629474716509,ICMP,192.168.1.222,192.168.1.9,24249,795,431,494781,Normal
83.77973278326026,TCP,192.168.1.167,192.168.1.244,13843,466,228,423950,Normal
40.2289418823863,UDP,192.168.1.59,192.168.1.213,22971,645,69,1020356,Normal
61.86961267598713,TCP,192.168.1.145,192.168.1.109,14731,471,929,1289596,Normal
93.8803485627101,ICMP,192.168.1.108,192.168.1.64,25611,698,896,1278630,Attack
68.11443822177262,ICMP,192.168.1.53,192.168.1.68,46969,997,56,910567,Normal
90.03212875047824,TCP,192.168.1.120,192.168.1.252,42220,550,34,801492,Normal
87.51280129667471,ICMP,192.168.1.8,192.168.1.155,2857,158,522,708154,Attack
58.022351562514785,UDP,192.168.1.152,192.168.1.178,55524,274,362,1223224,Attack
40.294648058070884,UDP,192.168.1.155,192.168.1.209,47803,717,3,30169,Attack
63.89458139189601,TCP,192.168.1.125,192.168.1.106,15144,422,903,244997,Attack
57.405135974539924,ICMP,192.168.1.131,192.168.1.241,17155,424,975,736314,Normal
49.09754286098036,UDP,192.168.1.56,192.168.1.173,49165,490,368,489089,Attack
17.44127402946577,ICMP,192.168.1.47,192.168.1.79,43655,936,892,1285438,Attack
74.34853087568906,TCP,192.168.1.35,192.168.1.231,35903,839,570,486810,Normal
51.57939911645521,TCP,192.168.1.178,192.168.1.199,6866,572,580,808320,Attack
75.06973934780153,ICMP,192.168.1.232,192.168.1.25,31155,316,2,1350724,Normal
90.00809925599027,TCP,192.168.1.78,192.168.1.103,47458,599,379,680560,Normal
38.479099528954585,ICMP,192.168.1.65,192.168.1.187,25560,441,312,928888,Normal
40.21943276017449,ICMP,192.168.1.2,192.168.1.240,48679,338,667,257527,Normal
69.18699593547288,ICMP,192.168.1.13,192.168.1.142,27398,686,52,1493287,Attack
20.955140639364387,TCP,192.168.1.221,192.168.1.9,1665,543,317,212105,Attack
77.2425702473987,UDP,192.168.1.205,192.168.1.2,53370,610,607,1412755,Attack
20.60714577117395,UDP,192.168.1.32,192.168.1.38,12596,475,36,628779,Attack
96.43281254015666,ICMP,192.168.1.151,192.168.1.53,15461,775,82,1324266,Normal
19.51899527419656,ICMP,192.168.1.133,192.168.1.242,12265,605,980,1414969,Attack
91.7650223186858,UDP,192.168.1.158,192.168.1.245,42181,556,765,1096187,Normal
36.924509947924214,UDP,192.168.1.27,192.168.1.204,28238,903,55,1212339,Normal
72.01427938916774,TCP,192.168.1.84,192.168.1.62,24465,19,147,117190,Attack
46.35763454273276,UDP,192.168.1.220,192.168.1.246,15847,213,798,224957,Attack
36.47866094517054,ICMP,192.168.1.99,192.168.1.68,56018,50,202,1265218,Attack
95.42313772606609,UDP,192.168.1.122,192.168.1.247,29670,270,826,492352,Normal
26.915377357200153,UDP,192.168.1.154,192.168.1.254,12576,817,970,1496488,Attack
22.540998946677405,TCP,192.168.1.43,192.168.1.16,5133,871,527,1029759,Normal
75.93305541903995,ICMP,192.168.1.226,192.168.1.10,28265,974,576,1090160,Attack
28.723962207313424,ICMP,192.168.1.154,192.168.1.236,23256,649,86,716871,Attack
33.00990330619339,TCP,192.168.1.21,192.168.1.250,12722,317,102,1361197,Attack
21.66003412086832,ICMP,192.168.1.189,192.168.1.135,54678,127,804,1382634,Attack
91.74083882488664,TCP,192.168.1.68,192.168.1.26,9195,812,777,1132274,Normal
35.32571461779743,TCP,192.168.1.218,192.168.1.8,58818,534,462,953930,Normal
39.33549292594325,ICMP,192.168.1.95,192.168.1.238,60612,519,486,1240136,Normal
94.0796904007891,ICMP,192.168.1.38,192.168.1.152,4184,774,437,234663,Attack
48.278231597907876,UDP,192.168.1.215,192.168.1.222,58431,179,605,403256,Normal
6.854735869689865,TCP,192.168.1.190,192.168.1.180,63338,681,435,984161,Normal
44.580299737180454,ICMP,192.168.1.106,192.168.1.147,42870,742,106,604352,Attack
47.43943652464155,UDP,192.168.1.223,192.168.1.219,38347,649,868,564767,Normal
96.91773706522933,TCP,192.168.1.126,192.168.1.80,21635,178,329,1186990,Normal
1.9922271804851732,UDP,192.168.1.64,192.168.1.209,62837,827,61,772263,Normal
70.94069394536601,TCP,192.168.1.73,192.168.1.182,26968,686,230,541975,Attack
81.1433309773691,TCP,192.168.1.145,192.168.1.57,59379,245,833,952336,Attack
36.853352315396506,UDP,192.168.1.100,192.168.1.63,27758,173,858,68785,Attack
13.57776374610925,ICMP,192.168.1.5,192.168.1.216,1867,105,200,143656,Attack
41.53209424059979,ICMP,192.168.1.91,192.168.1.242,65440,641,984,1423391,Attack
82.42126772134903,ICMP,192.168.1.172,192.168.1.164,36957,673,104,611994,Normal
69.93985488062083,UDP,192.168.1.129,192.168.1.55,35694,673,190,442168,Attack
33.73570840282748,ICMP,192.168.1.164,192.168.1.249,29912,959,145,189815,Normal
80.87940912532846,UDP,192.168.1.223,192.168.1.122,9419,277,253,631073,Normal
48.73074275520277,ICMP,192.168.1.93,192.168.1.222,33356,910,968,1429731,Normal
76.753241697432,UDP,192.168.1.23,192.168.1.64,63228,832,167,82177,Normal
77.30329354363317,UDP,192.168.1.195,192.168.1.10,29639,866,601,1297424,Normal
39.84857005925547,UDP,192.168.1.6,192.168.1.32,65016,95,433,878973,Attack
15.82270012862993,TCP,192.168.1.91,192.168.1.80,18896,329,803,290296,Attack
76.12331470552608,TCP,192.168.1.86,192.168.1.73,49946,803,325,747036,Normal
82.46152826953393,ICMP,192.168.1.40,192.168.1.170,13999,564,212,1326436,Attack
53.97257365649796,ICMP,192.168.1.251,192.168.1.248,21179,104,617,1049031,Normal
77.8221218709022,TCP,192.168.1.31,192.168.1.183,6735,174,598,1037244,Attack
48.287605501643405,ICMP,192.168.1.171,192.168.1.171,11960,402,65,1317526,Normal
14.113306787531076,UDP,192.168.1.233,192.168.1.225,17107,475,908,1230621,Attack
14.953445778919082,TCP,192.168.1.139,192.168.1.99,51304,248,825,87649,Attack
68.51165895085681,TCP,192.168.1.34,192.168.1.241,34294,493,500,1423228,Attack
4.87244977709379,TCP,192.168.1.219,192.168.1.109,26796,256,9,1150523,Attack
21.350544013308838,TCP,192.168.1.186,192.168.1.14,52082,126,371,766084,Attack
3.559433299561976,UDP,192.168.1.153,192.168.1.158,30231,25,618,184382,Attack
31.324634904718064,ICMP,192.168.1.151,192.168.1.140,34367,84,220,701676,Attack
48.83633779505955,UDP,192.168.1.242,192.168.1.100,15322,769,38,265105,Attack
34.08248062871706,TCP,192.168.1.156,192.168.1.239,24267,760,137,1369799,Attack
9.273224037687733,TCP,192.168.1.99,192.168.1.128,23957,649,806,200235,Normal
55.06015723202237,TCP,192.168.1.162,192.168.1.155,64501,980,211,214625,Attack
38.30638645832062,TCP,192.168.1.26,192.168.1.132,43036,289,185,304241,Attack
33.95142441565792,TCP,192.168.1.5,192.168.1.26,28342,105,492,1459985,Attack
11.895610569769255,UDP,192.168.1.38,192.168.1.134,27469,261,294,750585,Normal
23.353020324664485,TCP,192.168.1.241,192.168.1.96,62124,458,643,891711,Normal
14.873108763691366,ICMP,192.168.1.192,192.168.1.75,30139,405,514,1051835,Attack
41.498377589647774,TCP,192.168.1.151,192.168.1.232,34624,254,74,717865,Normal
87.0679511485424,ICMP,192.168.1.184,192.168.1.56,48020,645,27,1175680,Attack
12.029578910062366,TCP,192.168.1.144,192.168.1.17,6480,261,455,1380300,Attack
98.48058429569141,UDP,192.168.1.158,192.168.1.221,8547,260,193,1363947,Attack
44.288228013285966,UDP,192.168.1.248,192.168.1.142,38631,342,979,662612,Normal
72.9476210537578,TCP,192.168.1.138,192.168.1.117,28819,801,211,508518,Attack
32.606364287409804,UDP,192.168.1.150,192.168.1.167,7354,913,591,65603,Normal
99.46247638108086,ICMP,192.168.1.249,192.168.1.141,7018,188,482,1310923,Attack
10.862643424029983,UDP,192.168.1.152,192.168.1.151,43971,132,448,744973,Attack
72.23599561663833,TCP,192.168.1.96,192.168.1.201,53200,1020,168,998058,Normal
96.21072899377936,UDP,192.168.1.143,192.168.1.29,60169,452,352,669255,Normal
8.090905379938151,UDP,192.168.1.4,192.168.1.226,43216,408,998,834723,Attack
29.330896927697083,TCP,192.168.1.97,192.168.1.27,13619,932,330,809668,Normal
83.67370286316181,ICMP,192.168.1.70,192.168.1.69,15993,862,307,749283,Attack
68.36025062162871,UDP,192.168.1.220,192.168.1.36,1135,831,219,264576,Normal
12.206266020264833,TCP,192.168.1.172,192.168.1.131,11655,245,165,978309,Attack
74.32058252686495,UDP,192.168.1.179,192.168.1.255,48913,56,311,428924,Normal
63.1441269946321,TCP,192.168.1.134,192.168.1.212,41040,799,665,161933,Attack
24.986138728242068,ICMP,192.168.1.42,192.168.1.34,38585,339,803,112657,Normal
9.072972686234127,UDP,192.168.1.230,192.168.1.132,16781,797,109,1247895,Normal
99.91988977838204,UDP,192.168.1.67,192.168.1.1,7289,2,153,922806,Attack
53.9702239860155,UDP,192.168.1.151,192.168.1.243,30657,144,266,131873,Attack
8.291596581960182,ICMP,192.168.1.102,192.168.1.167,31337,38,142,151270,Normal
84.82636412445316,ICMP,192.168.1.222,192.168.1.196,37938,37,676,1028251,Attack
5.689066963756185,TCP,192.168.1.1,192.168.1.168,24139,60,534,329176,Attack
22.56751014963142,ICMP,192.168.1.16,192.168.1.11,20256,488,558,352542,Attack
12.79185573714342,UDP,192.168.1.247,192.168.1.200,32971,46,855,304353,Normal
72.71172407270764,UDP,192.168.1.139,192.168.1.193,14304,248,422,653862,Attack
90.4154018847855,ICMP,192.168.1.97,192.168.1.63,58245,713,91,178283,Normal
60.57486998912942,ICMP,192.168.1.194,192.168.1.52,32629,793,296,1005051,Normal
38.428744249752874,ICMP,192.168.1.56,192.168.1.215,60580,789,579,425570,Normal
51.35032440698637,UDP,192.168.1.25,192.168.1.195,53613,367,173,50191,Attack
67.93214188946371,UDP,192.168.1.116,192.168.1.196,36290,966,33,248272,Normal
6.7179405193059765,TCP,192.168.1.105,192.168.1.155,14762,623,52,46846,Normal
22.45479505346042,TCP,192.168.1.176,192.168.1.178,10163,916,363,123346,Normal
3.996580928472926,UDP,192.168.1.79,192.168.1.140,5985,939,530,164492,Attack
66.32281142962428,UDP,192.168.1.128,192.168.1.239,52595,259,665,1158890,Attack
23.09806349876218,UDP,192.168.1.32,192.168.1.201,35114,689,260,498382,Attack
90.03370426101026,ICMP,192.168.1.169,192.168.1.93,33721,699,354,6651,Normal
73.20942539632578,UDP,192.168.1.41,192.168.1.214,24845,23,78,1143666,Normal
54.36337553028705,UDP,192.168.1.164,192.168.1.212,12644,30,886,126043,Normal
13.859847713792384,ICMP,192.168.1.108,192.168.1.70,31507,406,254,556852,Attack
20.335990372021683,TCP,192.168.1.246,192.168.1.15,62767,1007,206,267593,Normal
31.970442935463662,UDP,192.168.1.162,192.168.1.247,64098,219,142,430797,Normal
85.33953132987187,ICMP,192.168.1.109,192.168.1.173,37548,310,991,687276,Attack
68.02279033197843,TCP,192.168.1.43,192.168.1.182,44525,610,960,1451840,Normal
13.256173295474172,ICMP,192.168.1.14,192.168.1.9,22158,857,458,1427244,Normal
17.485189973855185,ICMP,192.168.1.136,192.168.1.94,61218,965,392,420100,Attack
26.959159606249518,ICMP,192.168.1.221,192.168.1.92,59671,597,279,875324,Attack
19.726757396940876,UDP,192.168.1.226,192.168.1.124,41378,92,244,1170010,Normal
82.8057658384346,TCP,192.168.1.26,192.168.1.142,11310,666,219,1198092,Attack
65.33731143629353,TCP,192.168.1.119,192.168.1.183,39036,644,178,1000111,Normal
10.438324805984323,TCP,192.168.1.101,192.168.1.27,32682,127,859,254003,Normal
51.06441608938109,TCP,192.168.1.110,192.168.1.141,17612,52,770,9491,Attack
26.22035328051817,UDP,192.168.1.113,192.168.1.226,6511,598,834,253376,Attack
61.41752247063005,UDP,192.168.1.45,192.168.1.209,5335,521,577,368217,Attack
10.113775949426596,ICMP,192.168.1.39,192.168.1.142,36633,821,562,1464341,Attack
11.140599668863215,TCP,192.168.1.128,192.168.1.127,39003,98,406,713177,Normal
16.647546875526288,UDP,192.168.1.62,192.168.1.37,13597,834,456,602928,Attack
85.61954427096317,ICMP,192.168.1.55,192.168.1.189,18260,135,440,43320,Normal
38.6956646311991,TCP,192.168.1.123,192.168.1.186,43006,95,441,201740,Normal
86.28711023614028,TCP,192.168.1.46,192.168.1.251,47177,105,934,344898,Attack
45.916343044856845,ICMP,192.168.1.110,192.168.1.127,11008,756,416,477380,Attack
64.1831854547331,TCP,192.168.1.55,192.168.1.23,25112,166,511,206429,Attack
91.30001923835168,TCP,192.168.1.53,192.168.1.42,14550,818,873,647125,Normal
8.449514620126141,TCP,192.168.1.86,192.168.1.239,57573,172,940,41335,Attack
45.41255294173999,TCP,192.168.1.63,192.168.1.123,41224,426,314,961670,Normal
82.05954479880688,TCP,192.168.1.15,192.168.1.177,7907,982,861,1158444,Attack
68.62778723783177,TCP,192.168.1.74,192.168.1.243,62558,853,368,696438,Normal
44.13861898663093,UDP,192.168.1.251,192.168.1.212,23047,904,598,1075663,Normal
48.22502560847346,ICMP,192.168.1.64,192.168.1.175,57991,257,545,839154,Attack
12.030868001644556,UDP,192.168.1.8,192.168.1.211,31986,631,876,655912,Normal
27.362322140484352,ICMP,192.168.1.181,192.168.1.55,25739,901,687,520429,Normal
97.75489786335845,ICMP,192.168.1.95,192.168.1.90,10319,467,197,449824,Normal
28.060234537412242,ICMP,192.168.1.71,192.168.1.195,26288,546,683,1209210,Normal
95.83779540011541,UDP,192.168.1.227,192.168.1.180,1544,763,419,419615,Normal
34.652933713088984,TCP,192.168.1.86,192.168.1.15,48250,236,149,280540,Normal
75.08832799059553,UDP,192.168.1.122,192.168.1.155,52304,520,248,1333529,Attack
91.80232452177154,ICMP,192.168.1.161,192.168.1.140,1773,719,693,1435403,Attack
22.085489532632796,ICMP,192.168.1.81,192.168.1.191,59037,289,172,72730,Normal
37.2580601521765,ICMP,192.168.1.50,192.168.1.131,51883,865,76,1479660,Normal
88.3106867694855,ICMP,192.168.1.178,192.168.1.74,3546,101,996,783507,Attack
34.881171354858424,TCP,192.168.1.220,192.168.1.46,8547,480,617,809216,Normal
47.6552592907561,ICMP,192.168.1.235,192.168.1.104,55303,290,718,1053261,Attack
0.5557991317374666,TCP,192.168.1.171,192.168.1.30,28121,934,49,345547,Normal
75.77088135813602,ICMP,192.168.1.241,192.168.1.34,45841,594,656,103762,Attack
63.014365913477896,ICMP,192.168.1.254,192.168.1.139,29372,946,988,1233174,Attack
26.62785628704206,UDP,192.168.1.253,192.168.1.161,31848,341,61,1241219,Normal
42.560786358277255,ICMP,192.168.1.109,192.168.1.27,34566,467,957,766017,Normal
74.10658805616819,UDP,192.168.1.233,192.168.1.12,23364,134,113,403317,Normal
21.88779290053786,ICMP,192.168.1.176,192.168.1.235,16940,960,974,56465,Normal
1.62763593645614,UDP,192.168.1.4,192.168.1.155,13465,380,866,58012,Normal
7.484501600333071,ICMP,192.168.1.159,192.168.1.52,11579,887,236,689902,Normal
38.203380619181814,UDP,192.168.1.142,192.168.1.239,17315,745,758,616265,Normal
59.59212445716396,TCP,192.168.1.61,192.168.1.54,55370,752,723,612613,Normal
42.758459648961335,ICMP,192.168.1.90,192.168.1.126,27016,374,403,1207192,Normal
65.12725734940953,UDP,192.168.1.53,192.168.1.147,18233,329,43,1256818,Attack
44.83525715504516,ICMP,192.168.1.46,192.168.1.177,5176,199,406,387750,Normal
92.32820580300623,TCP,192.168.1.217,192.168.1.205,40079,678,708,1149665,Normal
61.477924565455645,UDP,192.168.1.215,192.168.1.36,33014,796,200,625237,Attack
91.59565357940046,TCP,192.168.1.66,192.168.1.233,2303,816,882,635609,Normal
23.021949221889017,UDP,192.168.1.177,192.168.1.87,42416,111,51,589020,Normal
79.27670533783272,ICMP,192.168.1.226,192.168.1.115,65246,254,486,1068679,Normal
85.98225483642793,ICMP,192.168.1.203,192.168.1.49,49324,94,95,933449,Normal
1.0767891718067357,UDP,192.168.1.148,192.168.1.69,52991,104,638,528040,Attack
57.93308268795625,TCP,192.168.1.98,192.168.1.88,1844,928,868,452991,Normal
60.26022451360551,UDP,192.168.1.88,192.168.1.67,12167,72,766,126733,Attack
17.23981849419076,UDP,192.168.1.67,192.168.1.225,63910,343,868,765352,Attack
1.806915908550899,ICMP,192.168.1.253,192.168.1.195,23438,987,738,437256,Normal
78.32302059304914,UDP,192.168.1.10,192.168.1.198,64895,143,110,111418,Normal
48.773829550370586,UDP,192.168.1.134,192.168.1.96,1605,757,496,336909,Normal
40.262762456442566,ICMP,192.168.1.20,192.168.1.26,58515,57,211,22806,Attack
7.296808912444719,UDP,192.168.1.189,192.168.1.183,48614,50,821,1152823,Attack
87.73135882370326,TCP,192.168.1.139,192.168.1.30,5972,270,664,1005631,Attack
74.12763441596867,TCP,192.168.1.102,192.168.1.176,44169,628,759,1042057,Attack
39.24732933104645,TCP,192.168.1.5,192.168.1.73,49143,471,859,1363007,Normal
60.244707501716135,TCP,192.168.1.140,192.168.1.101,30435,725,599,1166943,Attack
11.860140349239135,UDP,192.168.1.121,192.168.1.95,54934,929,612,480172,Attack
25.932090085077398,ICMP,192.168.1.66,192.168.1.162,61215,590,894,122387,Normal
2.374809143106149,TCP,192.168.1.131,192.168.1.24,59838,810,735,736129,Attack
82.70765103092928,TCP,192.168.1.101,192.168.1.19,14818,780,695,580963,Attack
55.71586436082852,UDP,192.168.1.13,192.168.1.89,16971,102,998,834646,Normal
17.01020463835452,UDP,192.168.1.25,192.168.1.183,49693,867,195,209762,Normal
17.29517258623934,UDP,192.168.1.122,192.168.1.143,5942,678,617,1397450,Normal
